   0.55    0.01    2.8   0.08               1.54   0.83    0.2   0.47   0.05   3.49   0.22    0.4   0.02  4.573  0.006   0.93      0.04 
   0.22    0.01   3.71    0.3             0.8162   0.54   0.28   0.56   0.06   2.73   0.19   0.47    0.1  4.558  0.004   0.84      0.02 
   0.21    0.01   3.65   0.43             0.7665   0.97   0.36   0.33   0.13   3.21   0.33   0.73   0.17  4.572  0.008    0.9      0.04 
   0.25    0.01    3.1    0.0              0.775   1.23   0.25   0.36   0.06   3.27   0.22   0.46   0.04  4.561  0.006   0.94      0.03 
   0.32    0.01   3.83   0.18             1.2256   2.06   0.26   0.06   0.05   2.83   0.15   0.45   0.05  4.563  0.005   0.84      0.02 
   0.41    0.01    3.6   0.14              1.476   1.87    0.2   0.21   0.04   2.56   0.14   0.41   0.07  4.575  0.005   0.89      0.02 
   0.27    0.01    3.1    0.0 0.8370000000000001   0.77   0.21   0.52   0.06   3.85   0.29   0.74   0.06  4.576  0.005   1.06      0.03 
   0.69    0.01   4.03   0.09             2.7807   0.69   0.21   0.38   0.06   3.83   0.19   0.58   0.02  4.624  0.003   1.18      0.03 
   1.06    0.01   4.19   0.07  4.441400000000001   1.73   0.13   0.13   0.02   4.23   0.11   0.52   0.01  4.618  0.002   1.02      0.02 
   0.51    0.01   4.08   0.13             2.0808   1.83   0.25   0.22   0.05    2.5   0.11   0.35   0.03  4.585  0.003   0.89      0.02 
   0.47    0.01   4.41   0.15 2.0726999999999998   1.69    0.2   0.15   0.04   3.16   0.12   0.27   0.01  4.572  0.003   0.96      0.02 
   0.35    0.01   4.01   0.19 1.4034999999999997   1.52   0.18   0.24   0.04   2.77   0.15   0.38   0.02   4.55  0.003   0.95      0.02 
   0.21    0.01    3.1    0.0              0.651   0.97   0.43   0.26   0.13   2.93   0.33   0.38   0.11  4.534  0.011   0.91      0.05 
   0.86    0.01   3.24   0.07             2.7864   0.59   0.11   0.56   0.02   2.88   0.07   0.42   0.04  4.575  0.002   0.87      0.01 
   0.31    0.01   3.08   0.19             0.9548  -0.29   0.34   0.83   0.08   4.34   0.34    0.6   0.04  4.598  0.004   1.18      0.03 
   0.59    0.01   3.81    0.1             2.2479   0.91   0.18   0.64   0.04   4.19    0.2   0.85   0.03  4.546  0.003   1.14      0.02 
   0.51    0.01   3.07   0.12 1.5656999999999999   0.44   0.26   0.63   0.05   2.54   0.16   0.38   0.03  4.581  0.006   0.88      0.03 
   0.46    0.01    3.5   0.13               1.61  -0.05   0.21   0.76   0.04   2.53   0.14   0.29   0.03  4.595  0.005   0.89      0.02 
   0.46    0.01    3.1    0.0 1.4260000000000002  -0.06   0.28   0.78   0.05   2.64   0.18   0.45   0.06  4.603  0.006    0.9      0.03 
   0.44    0.01   3.23   0.15             1.4212   0.23   0.36   0.68   0.06   3.07   0.29    0.3   0.03  4.581  0.008   0.96      0.05 
   0.51    0.01   3.17   0.14             1.6167  -0.16   0.32   0.77   0.05   2.99   0.18   0.31   0.04  4.572  0.004    0.9      0.03 
   0.45    0.01   3.38   0.13              1.521   0.12   0.18   0.73   0.04   2.73   0.13   0.42   0.05  4.585  0.005   0.86      0.02 
   0.62    0.01   2.91   0.09             1.8042   0.14   0.19   0.65   0.03   2.62   0.09   0.37   0.02   4.59  0.003   0.88      0.02 
   0.41    0.01    3.5   0.15 1.4349999999999998   -0.5   0.39   0.91   0.07   3.43   0.22   0.24   0.04  4.612  0.004    1.0      0.03 
    0.4    0.01   4.86   0.18 1.9440000000000002  -1.02   0.23   0.87   0.05   4.04   0.25    0.3   0.04  4.587  0.006   1.01      0.03 
   0.39    0.01   3.36   0.17             1.3104   0.15    0.4   0.78   0.07   2.44   0.12   0.31   0.03  4.597  0.004   0.85      0.02 
   0.41    0.01   3.49   0.17             1.4309   0.19    0.4   0.79   0.07   2.43   0.13   0.19   0.03  4.588  0.005   0.81      0.02 
   0.39    0.01   3.29   0.15 1.2831000000000001  -0.07   0.22   0.77   0.05   2.79   0.13   0.34   0.02  4.594  0.003   0.87      0.02 
   0.42    0.01   3.31   0.16 1.3901999999999999  -0.39   0.34   0.92   0.07   3.05   0.18   0.26   0.03   4.59  0.005   0.92      0.03 
   0.46    0.01    3.1    0.0 1.4260000000000002  -0.19   0.27   0.78   0.05   2.53   0.19   0.34   0.08  4.569  0.006   0.84      0.03 
   0.47    0.01   3.22   0.16             1.5134  -0.06   0.23   0.79   0.05   2.78   0.15   0.32   0.03  4.586  0.005   0.87      0.02 
   0.48    0.01   3.15   0.14              1.512   0.52   0.22   0.62   0.04   2.54    0.1   0.31   0.03  4.579  0.003    0.8      0.01 
   0.45    0.01   3.14   0.14              1.413  -0.09   0.18    0.8   0.04   2.09    0.1   0.24   0.02  4.605  0.005   0.85      0.02 
   0.39    0.01   3.25   0.16             1.2675   0.62   0.23    0.6   0.04   1.79   0.13    0.6   0.08  4.589  0.006   0.82      0.03 
    0.4    0.01   2.93   0.15 1.1720000000000002   1.27   0.29   0.35   0.05   4.22   0.13   0.42   0.03  4.569  0.002   0.97      0.01 
   0.25    0.02   2.92   0.34               0.73   0.79   0.49   0.41   0.21   3.02   0.36   0.48   0.07   4.58  0.009   0.89      0.04 
   0.21    0.01   5.18   0.35 1.0877999999999999   0.62   0.35   0.52   0.08   1.36   0.24   0.37   0.19  4.562  0.013   0.89      0.07 
   0.26    0.01   3.34   0.22             0.8684  -0.73   0.29   0.72   0.06   4.51   0.45   0.72   0.11  4.591  0.008   1.08      0.05 
   0.86    0.01   5.21    0.1             4.4806   1.91   0.12   0.04   0.02   2.07   0.07   0.28   0.02  4.618  0.002   0.94      0.02 
   0.25    0.01   3.73   0.29             0.9325   0.33   0.47   0.62   0.08    2.9   0.32   0.52   0.18  4.568  0.008   0.93      0.05 
   0.28    0.01   3.42   0.21 0.9576000000000001   0.62   0.23   0.56   0.05   2.62   0.21   0.13   0.03  4.579  0.005   0.92      0.03 
   0.29    0.01   3.26   0.18 0.9453999999999999   1.14   0.39   0.45   0.06   2.07   0.12   0.63   0.09  4.602  0.004   0.78      0.02 
   0.28    0.01   3.61    0.2 1.0108000000000001  -0.18   0.25   0.69   0.07   3.12   0.15   0.69   0.16  4.579  0.003   0.92      0.02 
   0.32    0.01    3.7    0.0 1.1840000000000002   0.84   0.27   0.51   0.06   2.49   0.17   0.27   0.03   4.59  0.007   0.83      0.03 
    0.3    0.01   3.41   0.21              1.023  -0.44   0.21   0.72   0.05   4.37   0.27   0.46   0.07  4.591  0.007   1.07      0.03 
   0.36    0.01    4.1   0.18 1.4759999999999998   0.68   0.17   0.49   0.05   2.55   0.15   0.19   0.02  4.572  0.006   0.86      0.02 
   0.37    0.01   3.97   0.17             1.4689   0.52   0.25   0.56   0.05   2.54   0.14   0.12   0.02  4.569  0.005   0.89      0.02 
   0.35    0.01   4.45   0.19 1.5574999999999999   0.84   0.21   0.51   0.05   2.36   0.14   0.29   0.05  4.582  0.006   0.89      0.03 
   0.35    0.01   3.56   0.16              1.246   0.84   0.17   0.46   0.05   2.59   0.15   0.25   0.02  4.593  0.005   0.87      0.02 
   0.33    0.01   3.64    0.2             1.2012   0.62   0.36   0.49   0.06   2.74   0.24    0.6   0.13  4.568  0.008    0.9      0.05 
    0.3    0.02   3.99   0.27              1.197   0.58   0.23   0.56   0.08   2.56   0.13   0.45   0.05  4.589  0.004   0.83      0.03 
   0.35    0.01    3.7    0.0              1.295   0.74   0.22   0.55   0.04   2.56   0.16   0.58    0.1  4.566  0.005   0.88      0.03 
   0.33    0.01   4.03   0.19             1.3299   0.78   0.24   0.48   0.07   2.48   0.15   0.14   0.02  4.583  0.007   0.85      0.02 
   0.39    0.01   3.52   0.18             1.3728   0.26   0.24   0.58   0.04    2.4    0.1   0.51   0.08  4.573  0.003   0.83      0.01 
   0.36    0.01    3.7    0.0              1.332   0.01    0.2   0.53   0.05    3.0   0.18   0.49   0.11  4.573  0.006   0.96      0.03 
   0.34    0.01   3.65   0.14              1.241   0.06   0.17   0.59   0.04   2.56    0.1   0.29   0.06  4.569  0.002   0.89      0.01 
   0.29    0.01    3.7    0.0              1.073    1.1   0.23    0.5   0.06   2.41   0.14   0.37   0.08  4.575  0.006    0.8      0.02 
   0.29    0.01   3.39    0.2             0.9831   0.63   0.23   0.39   0.06   3.71   0.29   0.12   0.04  4.567  0.007   1.03      0.04 
   0.44    0.01   3.97   0.14 1.7468000000000001   1.16   0.19   0.39   0.04   2.39   0.12   0.37   0.04  4.573  0.006   0.84      0.02 
   0.39    0.01   3.51   0.17             1.3689   0.41   0.34   0.56   0.05    3.1   0.15   0.66   0.21   4.57  0.003    0.9      0.03 
   0.38    0.01   3.63   0.17             1.3794  -0.02   0.36   0.67   0.06   3.09   0.15   0.71   0.08   4.57  0.003   0.91      0.02 
   0.74    0.01    3.1    0.0              2.294   0.67   0.11   0.52   0.02   2.73   0.07   0.31   0.02  4.597  0.003   0.84      0.01 
   0.77    0.01   3.39   0.08             2.6103   0.79   0.13   0.48   0.03   3.55   0.17   0.25   0.01  4.607  0.006   0.99      0.03 
   0.56    0.01   3.35    0.1 1.8760000000000003   0.74   0.16   0.49   0.03   3.01   0.11    0.3   0.02    4.6  0.003   0.89      0.02 
   0.69    0.01   2.97    0.1             2.0493  -0.31   0.14   0.74   0.05   4.63   0.29   0.52   0.02  4.614  0.005   1.15      0.04 
   0.47    0.01   2.91   0.14             1.3677   0.02   0.21   0.82   0.04   2.92    0.1   0.39   0.01  4.595  0.003   0.94      0.01 
   0.78    0.01   2.91   0.07             2.2698   0.42   0.18   0.65   0.03   3.07   0.11   0.41   0.02  4.633  0.003    1.0      0.02 
   0.23    0.01   2.71   0.26             0.6233   0.41   0.24    0.7   0.06   1.65   0.12    0.3   0.07  4.632  0.005   0.77      0.02 
   0.35    0.01   3.16   0.23 1.1059999999999999  -1.09   0.39   1.25   0.13   2.85   0.22   0.55   0.05   4.61  0.007   0.97      0.04 
   0.56    0.03   4.57   0.15 2.5592000000000006  -0.65   0.22   0.82   0.04   3.36    0.8   0.61   0.29  4.492  0.024   1.52      0.14 
   0.75    0.02   4.13    0.1             3.0975   0.28   0.09   0.91   0.02    1.4   0.17   0.86   0.07  4.693  0.013   1.14      0.07 
   0.92    0.01   2.77   0.06             2.5484  -0.63   0.12   0.92   0.02   2.55   0.09   0.21   0.01  4.601  0.003   0.87      0.02 
   0.51    0.01    3.2   0.14 1.6320000000000001   -1.2   0.18   1.19   0.05   3.32   0.12   0.53   0.04  4.615  0.005   0.92      0.02 
   0.22    0.01   2.85   0.27              0.627  -2.15   0.38   1.24   0.09    2.4   0.22    0.4   0.17  4.622  0.007   0.93      0.04 
   0.31    0.01   2.88    0.2 0.8927999999999999   1.04   0.38   0.48   0.09   3.72   0.23   0.36   0.04  4.604  0.007   0.96      0.03 
   0.29    0.01    2.9   0.18              0.841  -1.71    0.5   1.16   0.09   5.24    0.5   0.39   0.17  4.641  0.008   1.23      0.06 
   0.47    0.01   2.48   0.13             1.1656   1.13   0.21   0.38   0.04   3.64   0.12   0.34   0.03  4.585  0.002   0.88      0.01 
   0.43    0.01    3.1    0.0              1.333   -2.1   0.18   1.22   0.04   2.43   0.16   0.17   0.09  4.581  0.004   0.91      0.03 
    0.6    0.01   2.52   0.09              1.512  -1.21   0.14   1.13   0.04   2.86   0.11   0.38   0.05  4.583  0.003    0.9      0.02 
    0.5    0.01   3.03    0.1              1.515  -1.01   0.19   0.96   0.04   2.26   0.11   0.31   0.11  4.621  0.004   0.89      0.02 
   0.65    0.01   3.15   0.08             2.0475  -0.39    0.1   0.89   0.03   3.53   0.11   0.69   0.07  4.574  0.003   0.88      0.02 
   0.66    0.01   2.68   0.07 1.7688000000000001  -0.33    0.1   0.86   0.02   3.46    0.1    0.4   0.05  4.579  0.002    0.9      0.01 
   0.57    0.01   2.86   0.07 1.6301999999999999  -0.67   0.11   0.98   0.03   3.48   0.12   0.78   0.08  4.595  0.003   0.91      0.01 
   0.39    0.01    2.6   0.15              1.014  -0.15   0.21   0.82   0.05   3.04   0.17   0.39   0.06  4.595  0.005   0.91      0.02 
   0.68    0.01    3.1    0.0              2.108  -0.69   0.11   0.95   0.03   3.65   0.15   0.65   0.13  4.578  0.004   0.94      0.02 
   1.01    0.01   2.93   0.12 2.9593000000000003  -0.17   0.06   0.81   0.02   3.73   0.07   0.76   0.19  4.576  0.002   0.88      0.01 
    1.2    0.01   3.18   0.05              3.816  -0.05   0.11   0.74   0.02   3.47   0.21   0.16   0.06  4.566  0.005   1.05      0.04 
   1.08    0.01   2.74   0.04 2.9592000000000005  -0.53   0.07   0.96   0.02   3.11   0.08   0.32   0.12  4.594  0.003   0.98      0.01 
   1.06    0.01   2.74   0.05 2.9044000000000003  -0.32   0.08   0.89   0.02   3.38   0.17   0.18   0.05   4.58  0.005   1.03      0.03 
   0.29    0.01   2.43   0.15             0.7047   -1.0   0.39   1.01   0.08   4.14   0.18    0.5   0.07  4.575  0.003   0.97      0.02 
   0.57    0.01    3.1    0.0              1.767  -0.19   0.14   0.79   0.03   4.07   0.19   0.33   0.01  4.599  0.005   1.03      0.02 
   0.43    0.01    4.4   0.16 1.8920000000000001  -2.29   0.32   1.16   0.06   5.45   0.35    0.5   0.13  4.594  0.005   1.09      0.03 
   0.25    0.01    2.9   0.22              0.725  -0.52   0.42   0.99    0.1   1.84   0.18   0.33   0.19  4.636   0.01   0.81      0.04 
   0.31    0.01   2.58   0.15 0.7998000000000001  -2.17   0.31   1.28   0.07   3.39   0.21   0.72   0.11  4.611  0.005   1.07      0.03 
   0.73    0.01   2.64   0.08             1.9272  -0.82   0.18   0.98   0.03   3.87   0.13   0.22   0.02  4.598  0.003   1.01      0.02 
   0.33    0.01   3.05   0.17             1.0065  -0.82   0.23   1.04   0.06   2.63   0.17   0.53   0.08  4.594  0.004   0.97      0.03 
   0.41    0.01   3.11   0.14             1.2751  -0.23   0.14   0.91   0.04   2.23   0.12   0.11    0.1  4.609  0.005   0.89      0.02 
    0.7    0.02   3.06   0.08              2.142   0.38   0.16    0.7   0.03   2.98   0.12   0.38   0.04  4.581  0.003   0.91      0.01 
   0.31    0.01   2.96   0.18             0.9176  -0.48   0.14   0.87   0.05   3.46   0.15   0.59   0.03  4.626  0.004   1.09      0.02 
   1.08    0.01   2.44   0.05             2.6352  -1.46   0.11   1.22   0.02   2.88    0.1   0.43   0.03   4.63  0.003   1.02      0.02 
    0.5    0.01   2.58   0.11               1.29   0.31   0.19   0.77   0.04   2.83   0.21   0.42   0.05  4.635  0.008   0.85      0.04 
   0.43    0.01   2.43   0.14 1.0449000000000002  -0.62    0.2   0.91   0.04   3.37   0.16   0.23   0.02  4.589  0.004   0.94      0.02 
   0.43    0.01   2.57   0.12             1.1051    0.2   0.19   0.78   0.06   3.02   0.16   0.23   0.02  4.582  0.007   0.89      0.02 
   0.63    0.01   2.91   0.08 1.8333000000000002  -0.19   0.13    0.8   0.03   3.15   0.12    0.3   0.02  4.597  0.004   0.92      0.02 
   0.62    0.01   2.97    0.1 1.8414000000000001   0.48   0.14   0.61   0.03   3.47   0.11   0.36   0.02  4.573  0.003   0.89      0.01 
   0.57    0.01   2.88   0.11 1.6415999999999997   0.84   0.24    0.6   0.06   2.42   0.15   0.34   0.04  4.623  0.006   0.83      0.03 
   0.52    0.01   2.56   0.11 1.3312000000000002    0.4   0.15   0.54   0.03   3.65   0.14   0.29   0.02  4.601  0.004   0.96      0.02 
    0.9    0.01   2.63   0.08              2.367  -0.23   0.09   0.87   0.03    3.7    0.2    0.3   0.02  4.623  0.005   1.02      0.03 
   0.63    0.01   3.21   0.08             2.0223   -0.4   0.14   0.85   0.03   3.16   0.15   0.22   0.02  4.597  0.005   0.91      0.03 
   0.48    0.01   2.93   0.11             1.4064  -0.46   0.18   0.88   0.05   3.42   0.18   0.23   0.02  4.591  0.005   1.02      0.02 
   0.65    0.01   2.96   0.08              1.924  -0.33   0.23   0.82   0.04   2.51   0.09    0.6   0.03    4.6  0.003   0.98      0.02 
   0.53    0.01   2.83   0.13             1.4999  -0.69   0.18   0.92   0.04    5.1   0.47   0.28   0.03    4.6  0.007    1.3      0.06 
   0.46    0.01   2.99   0.14 1.3754000000000002  -0.75   0.21   0.97   0.05   4.07   0.25    0.3   0.03  4.585  0.006   1.06      0.03 
   0.54    0.01   2.85   0.13 1.5390000000000001  -0.13   0.19   0.78   0.04    4.0   0.18   0.17   0.01  4.575  0.004    1.0      0.02 
   0.43    0.01   2.84   0.12 1.2211999999999998  -0.32   0.22   0.87   0.05   3.42   0.16   0.27   0.02   4.59  0.005   0.95      0.02 
   0.69    0.01   2.65    0.1 1.8284999999999998  -0.57   0.14   1.02   0.04   3.99   0.25    0.4   0.03  4.586  0.007   1.14      0.04 
   0.35    0.01    3.1    0.0              1.085    0.1   0.44   0.77   0.09   2.33   0.11    0.5   0.13  4.594  0.003   0.81      0.01 
   0.35    0.01    3.1    0.0              1.085  -0.89   0.23   0.96   0.05    3.5   0.32    0.8   0.25  4.613  0.007   1.01      0.04 
   0.49    0.02   2.71   0.13 1.3278999999999999  -1.43   0.33    1.4   0.07   1.49   0.13    0.5   0.05  4.648  0.008   0.85      0.04 
   0.38    0.02   2.01   0.15 0.7637999999999999  -2.81   0.26   1.65   0.07   3.83   0.34   0.45   0.03  4.561  0.012   1.41      0.06 
   0.37    0.01   2.92   0.16             1.0804  -1.29   0.18   1.06   0.04   2.37   0.11   0.25   0.04  4.603  0.004   0.85      0.01 
   0.22    0.01   2.81   0.29             0.6182   0.35   0.87   0.28   0.19    8.5   0.83   0.49   0.04  4.602  0.008   1.22      0.05 
   0.27    0.01   3.12    0.2             0.8424  -0.98   0.31   1.04   0.07   2.21   0.16   0.48   0.06  4.605  0.007   0.83      0.03 
   0.21    0.01   3.02   0.26             0.6342  -0.46   0.44   0.95   0.11    2.7   0.26   0.18   0.03  4.614  0.011   0.91      0.04 
   0.84    0.01   2.87   0.06             2.4108   0.41   0.09    0.6   0.02   3.65   0.14   0.36   0.02  4.584  0.003   0.94      0.02 
   0.91    0.01   2.72   0.05             2.4752  -0.01   0.17   0.76   0.03   3.51   0.24   0.21   0.02  4.624  0.005   1.03      0.04 
   0.97    0.01   3.14   0.05             3.0458   0.66    0.1   0.55   0.02    2.8   0.08   0.37   0.02  4.614  0.003   0.89      0.01 
   0.78    0.01   3.23   0.14             2.5194   0.71   0.18   0.51   0.03   3.15   0.11   0.28   0.02  4.598  0.002   0.87      0.02 
   0.83    0.01   2.84   0.06 2.3571999999999997   0.27   0.12    0.6   0.02   3.48   0.12   0.31   0.02  4.596  0.003   0.94      0.01 
   0.94    0.01   2.88   0.05             2.7072   0.39   0.16   0.64   0.03   2.84   0.11   0.38   0.02  4.612  0.004    0.9      0.02 
   0.92    0.01   2.94   0.05             2.7048    0.8    0.1   0.48   0.02   3.43   0.07    0.3   0.02    4.6  0.001   0.95      0.01 
   0.76    0.01   2.79   0.07             2.1204   0.48   0.17   0.58   0.03   3.35   0.15    0.3   0.02  4.616  0.004   1.01      0.02 
   0.61    0.01   2.74   0.08             1.6714  -0.29   0.23   0.84   0.05   2.63   0.11   0.29   0.02  4.599  0.003   0.89      0.02 
   0.66    0.01    3.0   0.09               1.98    0.3   0.16   0.63   0.03   3.04   0.15   0.35   0.03  4.579  0.005    0.9      0.03 
   0.23    0.01    3.1    0.0 0.7130000000000001  -0.97   0.38   0.95   0.09    2.9   0.24   0.73   0.11  4.599  0.003   0.91      0.03 
   0.39    0.01    3.1   0.14              1.209  -0.37   0.26   0.96   0.05   2.78   0.13   0.17   0.03  4.586  0.004   0.87      0.02 
   0.99    0.01   3.04   0.06             3.0096    0.1   0.13   0.74   0.02   2.16   0.07   0.35   0.02  4.627  0.003   0.79      0.01 
   0.24    0.02   2.33   0.22             0.5592   1.76   0.69   0.31   0.15   2.66   0.23   0.37   0.03  4.625  0.007   0.89      0.03 
    0.7    0.01   3.43   0.07              2.401   0.15   0.16    0.7   0.03   2.23   0.08   0.21   0.02  4.598  0.003    0.8      0.01 
   0.24    0.01    2.9   0.24              0.696  -1.17   0.42   1.06   0.12   1.94   0.16   0.17   0.02  4.596  0.008   0.86      0.03 
