    CPD-59 2583 (Tr 16)   0.48    0.02   2.92   0.13             1.4016  0.18435169727453013   0.08   0.21   0.63   0.05    2.0   0.11   0.23   0.03       4.57      0.005       0.88       0.03 
    CPD-59 2591 (Tr 16)   0.75    0.01    3.7    0.0 2.7750000000000004 0.027750000000000004   0.72   0.12   0.41   0.02   2.15   0.08   0.39   0.04      4.593      0.004       0.92       0.02 
    CPD-59 2595 (Tr 16)   0.27    0.01    3.7    0.0 0.9990000000000001              0.00999   0.42   0.31   0.61   0.07   3.91   0.24   0.17   0.02      4.597      0.006       0.94       0.02 
    CPD-59 2596 (Tr 16)    0.7    0.01   3.53   0.09 2.4709999999999996  0.22375856676337552    0.2   0.12   0.55   0.02   1.97   0.09   0.46   0.06      4.582      0.005       0.87       0.02 
    CPD-59 2600 (Tr 16)    0.5    0.02   4.01   0.14              2.005   0.2835498192558056   0.11   0.22   0.64   0.04   2.38   0.12   0.55   0.19      4.609      0.003       0.94       0.03 
    CPD-59 2622 (Tr 16)   0.42    0.01    3.7    0.0              1.554              0.01554  -0.71   0.21    0.8   0.04   2.31   0.12   0.31   0.04      4.586      0.005       0.86       0.02 
    CPD-59 2625 (Tr 16)   0.39    0.01   4.38   0.15             1.7082    0.256798768735366   0.16   0.23   0.62   0.07   2.12   0.15   0.29   0.05      4.578      0.009       0.87       0.04 
    CPD-59 2640 (Tr 16)   0.38    0.01    3.7    0.0 1.4060000000000001 0.014060000000000001  -0.35    0.2   0.76   0.05   2.86   0.14   0.36   0.03      4.577      0.004       0.89       0.02 
              Tr 16 #33    0.5    0.01    3.7    0.0               1.85 0.018500000000000003    1.0   0.18   0.59   0.04   2.01   0.11   0.27   0.02      4.569      0.006       0.85       0.02 
              Tr 16 #14   0.69    0.01   3.09   0.08             2.1321  0.17189539745147336   0.41   0.12   0.47   0.03   1.56   0.07   0.22   0.02      4.578      0.005        0.9       0.02 
              Tr 16 #73   0.68    0.01   3.98   0.14 2.7064000000000004   0.3798613416919391   0.21   0.11   0.55   0.03   2.52   0.14   0.27   0.03      4.587      0.005       0.97       0.03 
              Tr 16 #74   0.53    0.01   3.81   0.18 2.0193000000000003  0.36403448452722176  -0.31   0.16    0.7   0.03   2.25   0.15   0.33   0.05      4.561      0.006       0.91       0.03 
              Tr 16 #76    0.7    0.01   3.74   0.09              2.618  0.23706998291643755   0.11   0.11   0.64   0.03   2.28   0.08   0.27   0.02      4.575      0.004       0.92       0.02 
                HD97848   0.27    0.02   3.48   0.25 0.9396000000000001  0.23565048114527587  -0.66    0.3   0.87   0.07   2.18   0.17   0.34   0.06      4.594      0.004       0.81       0.02 
                HD99264   0.27    0.01   3.15   0.19             0.8505  0.16181866100669604   1.06   0.27   0.47   0.06   3.02   0.16   0.81   0.13      4.593      0.004       0.82       0.02 
                HD99872   0.32    0.01   2.97   0.18 0.9504000000000001   0.1713357966100488   1.28   0.39   0.21   0.12   4.51    0.3   0.21   0.02      4.581      0.004        1.0       0.02 
               HD101008   0.27    0.01   3.43   0.18 0.9261000000000001  0.16695505181036005  -0.43   0.37   0.62   0.08   3.65   0.24   0.56   0.08      4.603      0.005       1.03       0.03 
               HD104705   0.28    0.01   4.34    0.2             1.2152   0.2433436103619736  -0.08   0.25    0.7   0.06   2.15   0.13   0.56   0.07      4.588      0.003        0.8       0.01 
               HD108927   0.24    0.01    3.1    0.0              0.744              0.00744   0.72   0.29   0.38   0.07    3.7   0.28   0.62   0.03        4.6      0.007        1.0       0.04 
               HD110336   0.45    0.01   2.69   0.13             1.2105  0.15782989022995614  -0.07   0.18    0.7   0.04   5.05   0.35   0.64   0.03      4.604      0.007        1.3       0.04 
               HD110715   0.45    0.01   2.92   0.13              1.314  0.17132463920872565  -0.01   0.36   0.75   0.07   3.52   0.35   0.58   0.04      4.568      0.009       1.05       0.05 
               HD110863   0.54    0.01   2.97   0.09 1.6038000000000001  0.14523026684544788   0.14   0.15   0.69   0.04   2.74   0.12   0.23   0.02      4.602      0.004       0.88       0.02 
               HD110946    0.5    0.01    3.2   0.12                1.6   0.1926655132606767   -0.1   0.17   0.93   0.04   3.48    0.2   0.35   0.02      4.603      0.004       1.05       0.02 
 CPD-59 4528 (NGC 4755)   0.39    0.01   3.09   0.15             1.2051   0.1811662546557719   0.48   0.26    0.6   0.06   3.18   0.15   0.14   0.01      4.587      0.003       0.85       0.01 
 CPD-59 4532 (NGC 4755)    0.4    0.01   2.96   0.13              1.184  0.15437471295519872   0.27   0.16   0.67   0.04   2.69    0.1   0.24   0.02      4.599      0.003       0.81       0.01 
 CPD-59 4537 (NGC 4755)    0.4    0.01   2.89   0.13 1.1560000000000001  0.15072395960828527   0.52   0.25   0.58   0.06   3.15   0.15    0.2   0.02      4.591      0.004       0.87       0.02 
 CPD-59 4541 (NGC 4755)    0.4    0.01    3.1    0.0 1.2400000000000002 0.012400000000000003   0.49   0.16   0.58   0.05   3.23   0.11   0.22   0.02      4.587      0.003       0.86       0.01 
 CPD-59 4549 (NGC 4755)   0.35    0.01   3.23   0.16 1.1304999999999998  0.18123293692096917   0.89   0.21   0.57   0.05   3.05   0.13   0.19   0.02      4.594      0.003       0.82       0.01 
 CPD-59 4550 (NGC 4755)   0.46    0.01   3.07    0.1             1.4122   0.1419243435214692   0.69   0.24   0.54   0.06   3.39   0.15   0.22   0.01      4.609      0.004        0.9       0.02 
 CPD-59 4552 (NGC 4755)   0.38    0.01   3.24   0.17             1.2312  0.20966580493728587  -0.34   0.22   0.81   0.05   3.04   0.13   0.25   0.02      4.605      0.002       0.84       0.01 
 CPD-59 4563 (NGC 4755)   0.34    0.01   2.94   0.14             0.9996  0.14030054580079154   0.13   0.24   0.67   0.05   3.12   0.14   0.23   0.02       4.59      0.004        0.9       0.02 
 CPD-59 4564 (NGC 4755)   0.34    0.01   3.11   0.16 1.0574000000000001   0.1695141154358539   0.19   0.28   0.68   0.06   3.32   0.15   0.13   0.01      4.604      0.003       0.88       0.01 
          NGC 4755 #105   0.41    0.01   3.11    0.2             1.2751  0.25533857601427956   0.44   0.24   0.64   0.05   2.57    0.1   0.24   0.03      4.578      0.004       0.77       0.01 
    HD312084 (NGC 4755)    0.4    0.01   3.05   0.13               1.22  0.15906853868694465   -0.6   0.23    0.8   0.05   2.55   0.11   0.26   0.03      4.604      0.004       0.82       0.02 
               HD112607   0.31    0.02   2.73    0.2 0.8462999999999999   0.1701041947630922  -0.28   0.54   0.81   0.14   3.98   0.52   0.53   0.04      4.549      0.007       1.06       0.06 
               HD112784   0.35    0.01   2.96   0.16              1.036   0.1660834344538913  -0.09    0.3   0.72   0.07   2.67   0.15   0.49   0.07      4.591      0.003       0.84       0.01 
               HD112954   0.57    0.01   3.07   0.13 1.7498999999999998   0.2281590457772823  -0.72    0.3   1.06   0.07   2.58   0.25    0.7   0.05      4.565       0.01       1.01       0.05 
               HD113012   0.39    0.01   3.09   0.14             1.2051  0.16914384528264695  -0.12   0.22   0.77   0.05   2.44   0.11   0.48   0.06      4.591      0.003       0.86       0.02 
               HD123335   0.23    0.01    3.3   0.25              0.759   0.1899017393285275   0.03   0.53   0.77   0.09   3.14   0.21   0.81   0.15      4.553      0.004       0.87       0.02 
               HD143054   0.55    0.01    2.8   0.08               1.54  0.12415876932379767   0.83    0.2   0.47   0.05   3.49   0.22    0.4   0.02      4.573      0.006       0.93       0.04 
               HD144470   0.22    0.01   3.71    0.3             0.8162  0.24499599556727453   0.54   0.28   0.56   0.06   2.73   0.19   0.47    0.1      4.558      0.004       0.84       0.02 
               HD145554   0.21    0.01   3.65   0.43             0.7665  0.32968411585940866   0.97   0.36   0.33   0.13   3.21   0.33   0.73   0.17      4.572      0.008        0.9       0.04 
               HD146284   0.25    0.01    3.1    0.0              0.775 0.007750000000000001   1.23   0.25   0.36   0.06   3.27   0.22   0.46   0.04      4.561      0.006       0.94       0.03 
               HD146285   0.32    0.01   3.83   0.18             1.2256   0.2209481821604333   2.06   0.26   0.06   0.05   2.83   0.15   0.45   0.05      4.563      0.005       0.84       0.02 
               HD147165   0.41    0.01    3.6   0.14              1.476  0.20716647219084466   1.87    0.2   0.21   0.04   2.56   0.14   0.41   0.07      4.575      0.005       0.89       0.02 
               HD147196   0.27    0.01    3.1    0.0 0.8370000000000001              0.00837   0.77   0.21   0.52   0.06   3.85   0.29   0.74   0.06      4.576      0.005       1.06       0.03 
               HD147701   0.69    0.01   4.03   0.09             2.7807   0.2518030945361871   0.69   0.21   0.38   0.06   3.83   0.19   0.58   0.02      4.624      0.003       1.18       0.03 
               HD147889   1.06    0.01   4.19   0.07  4.441400000000001   0.3140544057961933   1.73   0.13   0.13   0.02   4.23   0.11   0.52   0.01      4.618      0.002       1.02       0.02 
               HD147888   0.51    0.01   4.08   0.13             2.0808  0.27130312729491346   1.83   0.25   0.22   0.05    2.5   0.11   0.35   0.03      4.585      0.003       0.89       0.02 
               HD147933   0.47    0.01   4.41   0.15 2.0726999999999998   0.3115951340345352   1.69    0.2   0.15   0.04   3.16   0.12   0.27   0.01      4.572      0.003       0.96       0.02 
               HD148579   0.35    0.01   4.01   0.19 1.4034999999999997  0.26703408668183165   1.52   0.18   0.24   0.04   2.77   0.15   0.38   0.02       4.55      0.003       0.95       0.02 
               HD148594   0.21    0.01    3.1    0.0              0.651              0.00651   0.97   0.43   0.26   0.13   2.93   0.33   0.38   0.11      4.534      0.011       0.91       0.05 
               HD149452   0.86    0.01   3.24   0.07             2.7864  0.19702823350981963   0.59   0.11   0.56   0.02   2.88   0.07   0.42   0.04      4.575      0.002       0.87       0.01 
               HD149757   0.31    0.01   3.08   0.19             0.9548   0.1816630893935254  -0.29   0.34   0.83   0.08   4.34   0.34    0.6   0.04      4.598      0.004       1.18       0.03 
               HD151346   0.59    0.01   3.81    0.1             2.2479   0.2259111540871765   0.91   0.18   0.64   0.04   4.19    0.2   0.85   0.03      4.546      0.003       1.14       0.02 
    HD326309 (NGC 6231)   0.51    0.01   3.07   0.12 1.5656999999999999  0.18853524632015095   0.44   0.26   0.63   0.05   2.54   0.16   0.38   0.03      4.581      0.006       0.88       0.03 
    HD326328 (NGC 6231)   0.46    0.01    3.5   0.13               1.61  0.20991831744752532  -0.05   0.21   0.76   0.04   2.53   0.14   0.29   0.03      4.595      0.005       0.89       0.02 
    HD326329 (NGC 6231)   0.46    0.01    3.1    0.0 1.4260000000000002 0.014260000000000002  -0.06   0.28   0.78   0.05   2.64   0.18   0.45   0.06      4.603      0.006        0.9       0.03 
    HD326330 (NGC 6231)   0.44    0.01   3.23   0.15             1.4212  0.21365320812943575   0.23   0.36   0.68   0.06   3.07   0.29    0.3   0.03      4.581      0.008       0.96       0.05 
    HD326332 (NGC 6231)   0.51    0.01   3.17   0.14             1.6167  0.22691465825944346  -0.16   0.32   0.77   0.05   2.99   0.18   0.31   0.04      4.572      0.004        0.9       0.03 
    HD326333 (NGC 6231)   0.45    0.01   3.38   0.13              1.521   0.1983141371662646   0.12   0.18   0.73   0.04   2.73   0.13   0.42   0.05      4.585      0.005       0.86       0.02 
    HD326364 (NGC 6231)   0.62    0.01   2.91   0.09             1.8042  0.16337725866227526   0.14   0.19   0.65   0.03   2.62   0.09   0.37   0.02       4.59      0.003       0.88       0.02 
 CPD-41 7711 (NGC 6231)   0.41    0.01    3.5   0.15 1.4349999999999998   0.2157278030296512   -0.5   0.39   0.91   0.07   3.43   0.22   0.24   0.04      4.612      0.004        1.0       0.03 
 CPD-41 7715 (NGC 6231)    0.4    0.01   4.86   0.18 1.9440000000000002   0.3504595839750998  -1.02   0.23   0.87   0.05   4.04   0.25    0.3   0.04      4.587      0.006       1.01       0.03 
 CPD-41 7719 (NGC 6231)   0.39    0.01   3.36   0.17             1.3104  0.22315307893909958   0.15    0.4   0.78   0.07   2.44   0.12   0.31   0.03      4.597      0.004       0.85       0.02 
 CPD-41 7724 (NGC 6231)   0.41    0.01   3.49   0.17             1.4309   0.2436734895100409   0.19    0.4   0.79   0.07   2.43   0.13   0.19   0.03      4.588      0.005       0.81       0.02 
 CPD-41 7727 (NGC 6231)   0.39    0.01   3.29   0.15 1.2831000000000001   0.1928922258309028  -0.07   0.22   0.77   0.05   2.79   0.13   0.34   0.02      4.594      0.003       0.87       0.02 
 CPD-41 7730 (NGC 6231)   0.42    0.01   3.31   0.16 1.3901999999999999  0.22286601407123516  -0.39   0.34   0.92   0.07   3.05   0.18   0.26   0.03       4.59      0.005       0.92       0.03 
 CPD-41 7733 (NGC 6231)   0.46    0.01    3.1    0.0 1.4260000000000002 0.014260000000000002  -0.19   0.27   0.78   0.05   2.53   0.19   0.34   0.08      4.569      0.006       0.84       0.03 
 CPD-41 7736 (NGC 6231)   0.47    0.01   3.22   0.16             1.5134  0.24261647654683308  -0.06   0.23   0.79   0.05   2.78   0.15   0.32   0.03      4.586      0.005       0.87       0.02 
 CPD-41 7743 (NGC 6231)   0.48    0.01   3.15   0.14              1.512   0.2122193129759872   0.52   0.22   0.62   0.04   2.54    0.1   0.31   0.03      4.579      0.003        0.8       0.01 
        NGC 6231 Br1017   0.45    0.01   3.14   0.14              1.413   0.1983240008168452  -0.09   0.18    0.8   0.04   2.09    0.1   0.24   0.02      4.605      0.005       0.85       0.02 
    HD152560 (NGC 6231)   0.39    0.01   3.25   0.16             1.2675  0.20319570769334672   0.62   0.23    0.6   0.04   1.79   0.13    0.6   0.08      4.589      0.006       0.82       0.03 
               HD154445    0.4    0.01   2.93   0.15 1.1720000000000002  0.17619023355453048   1.27   0.29   0.35   0.05   4.22   0.13   0.42   0.03      4.569      0.002       0.97       0.01 
               HD156247   0.25    0.02   2.92   0.34               0.73  0.24862904094252547   0.79   0.49   0.41   0.21   3.02   0.36   0.48   0.07       4.58      0.009       0.89       0.04 
               HD164073   0.21    0.01   5.18   0.35 1.0877999999999999   0.3808853682986522   0.62   0.35   0.52   0.08   1.36   0.24   0.37   0.19      4.562      0.013       0.89       0.07 
    HD164863 (NGC 6531)   0.26    0.01   3.34   0.22             0.8684  0.19124526179751486  -0.73   0.29   0.72   0.06   4.51   0.45   0.72   0.11      4.591      0.008       1.08       0.05 
    HD164740 (NGC 6530)   0.86    0.01   5.21    0.1             4.4806   0.4502947270799426   1.91   0.12   0.04   0.02   2.07   0.07   0.28   0.02      4.618      0.002       0.94       0.02 
    HD164536 (NGC 6530)   0.25    0.01   3.73   0.29             0.9325  0.27058572809739984   0.33   0.47   0.62   0.08    2.9   0.32   0.52   0.18      4.568      0.008       0.93       0.05 
            NGC 6530 #3   0.28    0.01   3.42   0.21 0.9576000000000001  0.20132387089463585   0.62   0.23   0.56   0.05   2.62   0.21   0.13   0.03      4.579      0.005       0.92       0.03 
    HD164816 (NGC 6530)   0.29    0.01   3.26   0.18 0.9453999999999999  0.17043440879118277   1.14   0.39   0.45   0.06   2.07   0.12   0.63   0.09      4.602      0.004       0.78       0.02 
    HD315032 (NGC 6530)   0.28    0.01   3.61    0.2 1.0108000000000001    0.202412542259614  -0.18   0.25   0.69   0.07   3.12   0.15   0.69   0.16      4.579      0.003       0.92       0.02 
    HD315026 (NGC 6530)   0.32    0.01    3.7    0.0 1.1840000000000002 0.011840000000000002   0.84   0.27   0.51   0.06   2.49   0.17   0.27   0.03       4.59      0.007       0.83       0.03 
           NGC 6530 #49    0.3    0.01   3.41   0.21              1.023  0.21507343350586094  -0.44   0.21   0.72   0.05   4.37   0.27   0.46   0.07      4.591      0.007       1.07       0.03 
    HD315023 (NGC 6530)   0.36    0.01    4.1   0.18 1.4759999999999998   0.2660896841292424   0.68   0.17   0.49   0.05   2.55   0.15   0.19   0.02      4.572      0.006       0.86       0.02 
           NGC 6530 #56   0.37    0.01   3.97   0.17             1.4689  0.25014465632909294   0.52   0.25   0.56   0.05   2.54   0.14   0.12   0.02      4.569      0.005       0.89       0.02 
    HD315033 (NGC 6530)   0.35    0.01   4.45   0.19 1.5574999999999999     0.29633458497111   0.84   0.21   0.51   0.05   2.36   0.14   0.29   0.05      4.582      0.006       0.89       0.03 
           NGC 6530 #61   0.35    0.01   3.56   0.16              1.246  0.19974899549184222   0.84   0.17   0.46   0.05   2.59   0.15   0.25   0.02      4.593      0.005       0.87       0.02 
    HD315031 (NGC 6530)   0.33    0.01   3.64    0.2             1.2012  0.24054011254674348   0.62   0.36   0.49   0.06   2.74   0.24    0.6   0.13      4.568      0.008        0.9       0.05 
    HD315024 (NGC 6530)    0.3    0.02   3.99   0.27              1.197   0.3240754537141004   0.58   0.23   0.56   0.08   2.56   0.13   0.45   0.05      4.589      0.004       0.83       0.03 
           NGC 6530 #80   0.35    0.01    3.7    0.0              1.295              0.01295   0.74   0.22   0.55   0.04   2.56   0.16   0.58    0.1      4.566      0.005       0.88       0.03 
           NGC 6530 #83   0.33    0.01   4.03   0.19             1.3299  0.25303073165526757   0.78   0.24   0.48   0.07   2.48   0.15   0.14   0.02      4.583      0.007       0.85       0.02 
    HD164933 (NGC 6530)   0.39    0.01   3.52   0.18             1.3728  0.24748503954784826   0.26   0.24   0.58   0.04    2.4    0.1   0.51   0.08      4.573      0.003       0.83       0.01 
           NGC 6530 #86   0.36    0.01    3.7    0.0              1.332              0.01332   0.01    0.2   0.53   0.05    3.0   0.18   0.49   0.11      4.573      0.006       0.96       0.03 
    HD315021 (NGC 6530)   0.34    0.01   3.65   0.14              1.241   0.1741826503989419   0.06   0.17   0.59   0.04   2.56    0.1   0.29   0.06      4.569      0.002       0.89       0.01 
    HD164947 (NGC 6530)   0.29    0.01    3.7    0.0              1.073              0.01073    1.1   0.23    0.5   0.06   2.41   0.14   0.37   0.08      4.575      0.006        0.8       0.02 
    HD315022 (NGC 6530)   0.29    0.01   3.39    0.2             0.9831  0.19686562158233725   0.63   0.23   0.39   0.06   3.71   0.29   0.12   0.04      4.567      0.007       1.03       0.04 
    HD315035 (NGC 6530)   0.44    0.01   3.97   0.14 1.7468000000000001  0.24517506343019477   1.16   0.19   0.39   0.04   2.39   0.12   0.37   0.04      4.573      0.006       0.84       0.02 
    HD165052 (NGC 6530)   0.39    0.01   3.51   0.17             1.3689  0.23311526996316653   0.41   0.34   0.56   0.05    3.1   0.15   0.66   0.21       4.57      0.003        0.9       0.03 
               HD167771   0.38    0.01   3.63   0.17             1.3794  0.23490335553158878  -0.02   0.36   0.67   0.06   3.09   0.15   0.71   0.08       4.57      0.003       0.91       0.02 
  BD-13 4920 (NGC 6611)   0.74    0.01    3.1    0.0              2.294 0.022940000000000002   0.67   0.11   0.52   0.02   2.73   0.07   0.31   0.02      4.597      0.003       0.84       0.01 
  BD-13 4921 (NGC 6611)   0.77    0.01   3.39   0.08             2.6103  0.21044911400383706   0.79   0.13   0.48   0.03   3.55   0.17   0.25   0.01      4.607      0.006       0.99       0.03 
  BD-13 4934 (NGC 6611)   0.56    0.01   3.35    0.1 1.8760000000000003  0.18853566665222793   0.74   0.16   0.49   0.03   3.01   0.11    0.3   0.02        4.6      0.003       0.89       0.02 
               HD170634   0.69    0.01   2.97    0.1             2.0493  0.20595210110363044  -0.31   0.14   0.74   0.05   4.63   0.29   0.52   0.02      4.614      0.005       1.15       0.04 
               HD170740   0.47    0.01   2.91   0.14             1.3677  0.19196584282887413   0.02   0.21   0.82   0.04   2.92    0.1   0.39   0.01      4.595      0.003       0.94       0.01 
               HD172028   0.78    0.01   2.91   0.07             2.2698   0.1604990971937226   0.42   0.18   0.65   0.03   3.07   0.11   0.41   0.02      4.633      0.003        1.0       0.02 
               HD172140   0.23    0.01   2.71   0.26             0.6233  0.16217782108845835   0.41   0.24    0.7   0.06   1.65   0.12    0.3   0.07      4.632      0.005       0.77       0.02 
               HD175156   0.35    0.01   3.16   0.23 1.1059999999999999    0.254620321262856  -1.09   0.39   1.25   0.13   2.85   0.22   0.55   0.05       4.61      0.007       0.97       0.04 
                 VCT 30   0.56    0.03   4.57   0.15 2.5592000000000006  0.39148232217559975  -0.65   0.22   0.82   0.04   3.36    0.8   0.61   0.29      4.492      0.024       1.52       0.14 
                 VCT 10   0.75    0.02   4.13    0.1             3.0975  0.31588425886707305   0.28   0.09   0.91   0.02    1.4   0.17   0.86   0.07      4.693      0.013       1.14       0.07 
             BD+02 3771   0.92    0.01   2.77   0.06             2.5484  0.15501312032211984  -0.63   0.12   0.92   0.02   2.55   0.09   0.21   0.01      4.601      0.003       0.87       0.02 
               HD177752   0.51    0.01    3.2   0.14 1.6320000000000001  0.22906211559312906   -1.2   0.18   1.19   0.05   3.32   0.12   0.53   0.04      4.615      0.005       0.92       0.02 
               HD177989   0.22    0.01   2.85   0.27              0.627  0.16940607131977298  -2.15   0.38   1.24   0.09    2.4   0.22    0.4   0.17      4.622      0.007       0.93       0.04 
               HD179406   0.31    0.01   2.88    0.2 0.8927999999999999  0.17878306067410302   1.04   0.38   0.48   0.09   3.72   0.23   0.36   0.04      4.604      0.007       0.96       0.03 
               HD180968   0.29    0.01    2.9   0.18              0.841  0.15161343113326076  -1.71    0.5   1.16   0.09   5.24    0.5   0.39   0.17      4.641      0.008       1.23       0.06 
               HD185418   0.47    0.01   2.48   0.13             1.1656  0.15197564647008416   1.13   0.21   0.38   0.04   3.64   0.12   0.34   0.03      4.585      0.002       0.88       0.01 
               HD190991   0.43    0.01    3.1    0.0              1.333              0.01333   -2.1   0.18   1.22   0.04   2.43   0.16   0.17   0.09      4.581      0.004       0.91       0.03 
               HD192001    0.6    0.01   2.52   0.09              1.512  0.13691742328863774  -1.21   0.14   1.13   0.04   2.86   0.11   0.38   0.05      4.583      0.003        0.9       0.02 
               HD228365    0.5    0.01   3.03    0.1              1.515  0.15225561565998147  -1.01   0.19   0.96   0.04   2.26   0.11   0.31   0.11      4.621      0.004       0.89       0.02 
   BD+37 3862 (IC 4996)   0.65    0.01   3.15   0.08             2.0475   0.1650747273964128  -0.39    0.1   0.89   0.03   3.53   0.11   0.69   0.07      4.574      0.003       0.88       0.02 
     HD228699 (IC 4996)   0.66    0.01   2.68   0.07 1.7688000000000001  0.12507304745627656  -0.33    0.1   0.86   0.02   3.46    0.1    0.4   0.05      4.579      0.002        0.9       0.01 
     HD193076 (IC 4996)   0.57    0.01   2.86   0.07 1.6301999999999999  0.11527254746903098  -0.67   0.11   0.98   0.03   3.48   0.12   0.78   0.08      4.595      0.003       0.91       0.01 
               HD193322   0.39    0.01    2.6   0.15              1.014  0.15243762527670127  -0.15   0.21   0.82   0.05   3.04   0.17   0.39   0.06      4.595      0.005       0.91       0.02 
               HD193443   0.68    0.01    3.1    0.0              2.108              0.02108  -0.69   0.11   0.95   0.03   3.65   0.15   0.65   0.13      4.578      0.004       0.94       0.02 
       HD228969 (Bk 86)   1.01    0.01   2.93   0.12 2.9593000000000003   0.3563469083702004  -0.17   0.06   0.81   0.02   3.73   0.07   0.76   0.19      4.576      0.002       0.88       0.01 
    HD229196 (NGC 6910)    1.2    0.01   3.18   0.05              3.816  0.19457858463870067  -0.05   0.11   0.74   0.02   3.47   0.21   0.16   0.06      4.566      0.005       1.05       0.04 
    HD229227 (NGC 6913)   1.08    0.01   2.74   0.04 2.9592000000000005  0.12201094167327785  -0.53   0.07   0.96   0.02   3.11   0.08   0.32   0.12      4.594      0.003       0.98       0.01 
    HD229234 (NGC 6913)   1.06    0.01   2.74   0.05 2.9044000000000003  0.14809592275278888  -0.32   0.08   0.89   0.02   3.38   0.17   0.18   0.05       4.58      0.005       1.03       0.03 
               HD197512   0.29    0.01   2.43   0.15             0.7047  0.10593963957839388   -1.0   0.39   1.01   0.08   4.14   0.18    0.5   0.07      4.575      0.003       0.97       0.02 
               HD197770   0.57    0.01    3.1    0.0              1.767 0.017669999999999998  -0.19   0.14   0.79   0.03   4.07   0.19   0.33   0.01      4.599      0.005       1.03       0.02 
               HD197702   0.43    0.01    4.4   0.16 1.8920000000000001  0.30331067373239606  -2.29   0.32   1.16   0.06   5.45   0.35    0.5   0.13      4.594      0.005       1.09       0.03 
             BD+35 4258   0.25    0.01    2.9   0.22              0.725  0.15966468770520298  -0.52   0.42   0.99    0.1   1.84   0.18   0.33   0.19      4.636       0.01       0.81       0.04 
               HD198781   0.31    0.01   2.58   0.15 0.7998000000000001  0.12023630443422652  -2.17   0.31   1.28   0.07   3.39   0.21   0.72   0.11      4.611      0.005       1.07       0.03 
               HD199216   0.73    0.01   2.64   0.08             1.9272  0.15537583132520966  -0.82   0.18   0.98   0.03   3.87   0.13   0.22   0.02      4.598      0.003       1.01       0.02 
               HD199579   0.33    0.01   3.05   0.17             1.0065  0.17140077377304924  -0.82   0.23   1.04   0.06   2.63   0.17   0.53   0.08      4.594      0.004       0.97       0.03 
             BD+45 3360   0.41    0.01   3.11   0.14             1.2751  0.17896881347597968  -0.23   0.14   0.91   0.04   2.23   0.12   0.11    0.1      4.609      0.005       0.89       0.02 
               HD203938    0.7    0.02   3.06   0.08              2.142   0.1766338450014606   0.38   0.16    0.7   0.03   2.98   0.12   0.38   0.04      4.581      0.003       0.91       0.01 
               HD203532   0.31    0.01   2.96   0.18             0.9176  0.16542269251828784  -0.48   0.14   0.87   0.05   3.46   0.15   0.59   0.03      4.626      0.004       1.09       0.02 
       HD204827 (Tr 37)   1.08    0.01   2.44   0.05             2.6352   0.1343693622221971  -1.46   0.11   1.22   0.02   2.88    0.1   0.43   0.03       4.63      0.003       1.02       0.02 
       HD239683 (Tr 37)    0.5    0.01   2.58   0.11               1.29  0.14248515712171567   0.31   0.19   0.77   0.04   2.83   0.21   0.42   0.05      4.635      0.008       0.85       0.04 
       HD239689 (Tr 37)   0.43    0.01   2.43   0.14 1.0449000000000002   0.1466587037887626  -0.62    0.2   0.91   0.04   3.37   0.16   0.23   0.02      4.589      0.004       0.94       0.02 
       HD239693 (Tr 37)   0.43    0.01   2.57   0.12             1.1051  0.13307166169023366    0.2   0.19   0.78   0.06   3.02   0.16   0.23   0.02      4.582      0.007       0.89       0.02 
     BD+58 2292 (Tr 37)   0.63    0.01   2.91   0.08 1.8333000000000002  0.14780537129955734  -0.19   0.13    0.8   0.03   3.15   0.12    0.3   0.02      4.597      0.004       0.92       0.02 
       HD205794 (Tr 37)   0.62    0.01   2.97    0.1 1.8414000000000001   0.1850584096873201   0.48   0.14   0.61   0.03   3.47   0.11   0.36   0.02      4.573      0.003       0.89       0.01 
       HD239710 (Tr 37)   0.57    0.01   2.88   0.11 1.6415999999999997  0.18132064645814605   0.84   0.24    0.6   0.06   2.42   0.15   0.34   0.04      4.623      0.006       0.83       0.03 
       HD205948 (Tr 37)   0.52    0.01   2.56   0.11 1.3312000000000002  0.14703584586079682    0.4   0.15   0.54   0.03   3.65   0.14   0.29   0.02      4.601      0.004       0.96       0.02 
       HD239722 (Tr 37)    0.9    0.01   2.63   0.08              2.367  0.19083364090222668  -0.23   0.09   0.87   0.03    3.7    0.2    0.3   0.02      4.623      0.005       1.02       0.03 
       HD239724 (Tr 37)   0.63    0.01   3.21   0.08             2.0223  0.16304303844384158   -0.4   0.14   0.85   0.03   3.16   0.15   0.22   0.02      4.597      0.005       0.91       0.03 
       HD239725 (Tr 37)   0.48    0.01   2.93   0.11             1.4064  0.15534195734572165  -0.46   0.18   0.88   0.05   3.42   0.18   0.23   0.02      4.591      0.005       1.02       0.02 
       HD239729 (Tr 37)   0.65    0.01   2.96   0.08              1.924   0.1551178390772641  -0.33   0.23   0.82   0.04   2.51   0.09    0.6   0.03        4.6      0.003       0.98       0.02 
       HD239738 (Tr 37)   0.53    0.01   2.83   0.13             1.4999  0.19556303375126907  -0.69   0.18   0.92   0.04    5.1   0.47   0.28   0.03        4.6      0.007        1.3       0.06 
       HD239742 (Tr 37)   0.46    0.01   2.99   0.14 1.3754000000000002  0.19304658933014077  -0.75   0.21   0.97   0.05   4.07   0.25    0.3   0.03      4.585      0.006       1.06       0.03 
